-3.6467,-2.1969,19.503,25.655,33.5,32.278,20.446,18.181,21.989
-3.8854,-2.3386,19.108,25.05,32.903,33.145,21.128,18.059,21.545
-4.14,-2.4915,18.734,24.461,32.267,33.886,21.899,17.979,21.12
-4.4119,-2.6553,18.382,23.889,31.605,34.483,22.757,17.945,20.715
-4.7023,-2.8299,18.052,23.333,30.932,34.927,23.694,17.961,20.331
-5.0127,-3.0156,17.748,22.793,30.251,35.214,24.702,18.032,19.969
-5.3446,-3.213,17.469,22.271,29.569,35.344,25.769,18.162,19.63
-5.6998,-3.4229,17.219,21.765,28.89,35.325,26.881,18.355,19.315
-6.0794,-3.6467,17,21.277,28.219,35.167,28.017,18.614,19.027
-6.4849,-3.8854,16.815,20.806,27.558,34.89,29.151,18.945,18.767
-6.9178,-4.14,16.666,20.353,26.91,34.509,30.256,19.357,18.538
-7.3793,-4.4119,16.557,19.919,26.275,34.04,31.307,19.856,18.342
-7.8699,-4.7023,16.493,19.503,25.655,33.5,32.278,20.446,18.181
-8.3896,-5.0127,16.477,19.108,25.05,32.903,33.145,21.128,18.059
-8.938,-5.3446,16.515,18.734,24.461,32.267,33.886,21.899,17.979
-9.514,-5.6998,16.613,18.382,23.889,31.605,34.483,22.757,17.945
-10.116,-6.0794,16.776,18.052,23.333,30.932,34.927,23.694,17.961
-10.741,-6.4849,17.008,17.748,22.793,30.251,35.214,24.702,18.032
-11.385,-6.9178,17.318,17.469,22.271,29.569,35.344,25.769,18.162
-12.043,-7.3793,17.715,17.219,21.765,28.89,35.325,26.881,18.355
-12.705,-7.8699,18.206,17,21.277,28.219,35.167,28.017,18.614
-13.363,-8.3896,18.796,16.815,20.806,27.558,34.89,29.151,18.945
-14.005,-8.938,19.49,16.666,20.353,26.91,34.509,30.256,19.357
-14.615,-9.514,20.29,16.557,19.919,26.275,34.04,31.307,19.856
-15.177,-10.116,21.195,16.493,19.503,25.655,33.5,32.278,20.446
-15.673,-10.741,22.205,16.477,19.108,25.05,32.903,33.145,21.128
